Date,AAPL,MSFT,GOOGL,JPM,XOM,JNJ,AMZN,BRK-B
2020-01-29,71.20612919241499,170.7117319386549,59.72218903325202,134.23752856592867,67.0845414913889,140.789261628431,83.50203265189056,206.2943325161155
2020-01-30,73.60101645706283,169.9710146906241,59.89826071648543,136.54628963681748,67.38401491513682,143.870178623978,83.28502536331109,201.93654213939647
2020-01-31,73.33765805646104,175.58740597888252,61.39653618758427,138.1303444001798,66.84942051388427,146.00883809132264,83.51576925749433,199.51747737782577
2020-02-03,73.54846784333333,177.89206804587732,58.178964251492474,137.36160111789013,67.5516124904837,143.69115061819087,81.19291347061488,196.09293304462597
2020-02-04,71.34528147762724,180.0728752760621,57.1226348355435,138.15849755554459,67.2432559095331,141.02106745435623,81.02332797511107,197.11455002224528
2020-02-05,70.58991109466442,173.1370375247817,57.721511271903225,141.0348733833648,68.61072364811439,136.9795573784987,82.77581192669508,194.63966873020735
2020-02-06,70.86021298426365,170.75775828272515,58.89397160186199,140.68432697163652,69.35402070790289,135.74486553544867,77.58292899216258,191.60790456313308
2020-02-07,69.16431764586919,164.11928892848698,58.408070725360496,140.0895764312729,69.59635689134849,135.97714669598702,77.16251260660319,186.82580287731196
2020-02-10,69.83204693391036,168.59569897020543,57.588655233793894,135.95399364670263,69.39271719461286,133.82774396765714,74.40243225995764,191.0014886758686
2020-02-11,69.00627164592112,174.73126051309364,59.1910998771367,135.4440476660659,67.73372259058087,134.79329367528157,74.40872325649713,197.80653419860855
2020-02-12,68.65928233088944,177.99146705180422,60.286496469568775,131.77083937361857,69.29252046383456,136.24194208925655,72.00445710162514,198.19067685531044
2020-02-13,67.84576207351064,174.39579797222936,61.48509259231561,131.6239057757311,68.565253341564,135.2508655043186,72.27399070628087,203.0195457777589
2020-02-14,70.70471524861598,180.34486266133462,60.91295262027258,133.79891816309114,68.69199892393385,132.39398536713372,74.91774807973513,201.2988859648725
2020-02-17,70.78192125851852,179.61200038049074,62.46582703209786,129.35680132040918,69.09712335322351,135.36123714425415,73.36287143097958,201.4158172709282
2020-02-18,69.2331596253608,175.08395173560194,59.85478990388063,132.0036519270679,68.92166091271513,135.48031928558072,72.07432230624597,203.6345352141497
2020-02-19,70.58215922187784,171.6332296430809,61.403779524091746,131.40048971116263,70.4427924508042,139.73125226753402,71.38651136225519,201.30637323494366
2020-02-20,67.93746890839235,168.20820110269918,60.63797345275661,129.86042969778552,68.24884398181477,138.305368435675,71.08702054466093,198.4969447851151
2020-02-21,67.52874948501582,166.6268192792133,60.14247726847156,127.3509508145969,69.35036546649643,137.04856915717318,68.69669337774553,195.33470704957855
2020-02-24,63.90084481792349,164.2871061103289,58.2297362942397,122.422786834278,69.29084525991453,133.33256726337973,67.35223076080064,194.47504979570266
2020-02-25,61.35559722026687,157.45756482316693,55.26488098485374,119.50746677155078,68.21365643194292,130.87135033553787,65.60544159012123,192.45022301560957
2020-02-26,60.97027401219197,160.0085186930445,54.78747833585807,122.16923827154226,67.16542709822585,126.07839861848741,64.19689577109112,188.01554432590626
2020-02-27,61.31385087425938,157.79953809398518,54.84899062559248,118.64802245969446,64.00379471054461,121.89505059443222,63.94413332602952,184.96611786643908
2020-02-28,60.89440227320664,153.66603468697397,55.09313971586874,114.29335622065433,62.39250564783489,121.91651644384068,64.00277361604007,186.1556600327951
2020-03-02,60.09331367798193,155.80730764239303,55.20757877800857,113.26185206921221,61.31525943833845,119.9409965957359,61.20611076029176,185.66735997923445
2020-03-03,59.057581835279784,150.11613417317616,55.047014203282934,111.8281678557289,60.776574533935936,117.72867674069845,60.95986810692266,184.92186347569844
2020-03-04,56.50992073676162,143.16160682052958,53.32232309435561,109.9875890543286,61.2962218619958,114.95859686801069,64.4955651886396,189.48781696368357
2020-03-05,55.01536422744132,145.66731579745138,53.635673703611474,108.77172606058461,62.58329267599141,112.90648027229595,65.96391010575225,183.89793368428832
2020-03-06,53.874061470049746,150.2002596772561,51.82323696211591,108.66529591627136,62.12975774831678,113.63432911797223,64.29322785182062,183.88899394157696
2020-03-09,54.55533010931104,147.09739629225805,52.5149464092347,106.41806153263677,61.61324662917796,112.5690082401358,63.759306568706634,181.95302858702206
2020-03-10,54.388854042635884,145.40527556445522,51.83983853997068,105.54807781546135,60.414942740482964,109.12858665817322,62.997697121499954,180.8788328074413
2020-03-11,51.70215372819422,140.2115900076631,51.21135621779409,106.08598040601815,58.05605477997562,109.65279841977276,62.92850389134654,179.34348965088785
2020-03-12,51.522164892843456,138.75742372544164,51.62322094325012,103.19934555744105,56.81970702758663,111.39826019098746,61.63877979441043,175.2851520725379
2020-03-13,50.53897147600422,135.84940401506373,52.19233459949264,98.20030570964441,55.97359386772397,110.97859342500684,60.58305261933039,170.3832004710063
2020-03-16,49.250056117602334,134.11883351312036,52.50267619333613,98.1460227005787,56.19766378352008,111.26470774801156,58.93007576638172,168.43956323505304
2020-03-17,49.39021031403683,133.91921386251926,50.97705294558208,100.968867878322,56.012720525973315,112.13813425687634,59.68987888403358,164.4105623793335
2020-03-18,49.98639353608785,129.2787438271259,51.271230996554564,99.8174806268543,55.561344761075375,107.85577869734074,59.42933360726157,161.56322744515364
2020-03-19,50.4801117198152,126.89330369907276,49.78778468232023,99.01347087686523,54.40033622891949,109.81290659840884,59.179842362649154,161.7838908533023
2020-03-20,49.01245817020582,120.52639985721463,50.10273694714896,97.4274088193075,52.043874547696355,110.4606364300146,60.1029290704373,156.7629414875883
2020-03-23,48.15896584071649,118.32055175175907,47.980308512141455,98.80340136514738,49.83975029290942,110.03416288371669,61.05997572232537,154.49424374701707
2020-03-24,48.76946185073525,118.7290400802789,48.120943696591596,99.14626643745115,48.73216361171917,110.28835188912333,62.755770462820465,157.81084811867515
2020-03-25,50.078964900758784,119.98110309218995,47.49212126410896,99.31771602627767,48.718748552401074,108.40480127783601,64.7177204689607,157.25542298008733
2020-03-26,49.82091078183469,121.27433385710526,48.638136917788906,101.23336673442304,49.707813999515345,108.29802717294407,67.25286558664735,161.67532592975735
2020-03-27,49.885896749512526,124.35400303601816,50.074213538793,100.92621643092201,50.6955020261603,109.54256780420876,66.14507838220062,158.40666011436952
2020-03-30,48.94053503397816,120.82673569898056,50.54340825844584,99.32746305888362,51.562206401367206,108.07992545191864,66.02752094407825,163.7458184899807
2020-03-31,47.91632431117771,117.54143764645984,50.98043005168258,101.197907632717,51.36396506578798,108.42594376982761,67.37385604186905,164.54538482447077
2020-04-01,49.03107157682964,119.55668690062592,52.024711151159465,100.71717004806717,52.53018574451901,106.84084303750407,66.38426885156548,161.80356568941872
2020-04-02,50.758248415817114,114.8522255312302,53.56758672390795,99.62005038828747,51.978602834280274,106.64462699802966,66.17197553752023,164.70406940944505
2020-04-03,50.95136660865277,115.94797791786475,53.87897024880902,103.43699822268765,52.91687485323075,104.79705388809448,66.77221025580928,166.5962885730375
2020-04-06,52.35082805889932,113.57585526514399,53.555653665905474,103.62905351025705,51.731727583763536,102.80518078196853,66.75422643165476,171.0460092402644
2020-04-07,53.04944365262785,118.1313667611246,54.5856332226908,104.93704937486228,50.9848781584449,103.8084453252653,67.171177554101,167.62826763888359
2020-04-08,52.58240984052456,119.43292510397755,52.626012337624076,105.48133031138286,52.55718380600832,103.29369447572444,65.80055188685965,165.45871757624988
2020-04-09,53.28383774522014,119.51491629366095,53.941894061710364,104.48275689719097,52.61686099431142,102.93679521555369,66.06132258139239,168.25762826018413
2020-04-10,55.37393322518605,123.40127793734969,53.368381179551115,106.12786127050059,52.274920202084736,102.33794622069529,66.57278124834644,175.8944740353915
2020-04-13,55.628692967334594,121.19401067664289,53.35274693545016,107.16234784677474,53.4271098748087,107.23863907719867,69.25724522849266,178.32168005554195
2020-04-14,57.843329606486115,119.53279522918017,54.69431203291666,106.53697071823656,54.70266990822954,108.74376916097489,69.17994050566686,181.22415546188535
2020-04-15,54.82127573280034,116.87389938483126,54.467377354114305,107.7776290187708,54.56396212418784,110.4568485720193,68.52189038495172,179.84957126840163
2020-04-16,56.10797186046388,115.29342223698448,55.51506056133045,107.39882559516153,55.046975447395766,109.56334232893343,69.92511044240938,180.15273302602148
2020-04-17,56.517780244616176,116.08346809708193,57.183180214456314,106.00719027158048,55.40958882202055,110.92121247141021,65.37642426080784,179.1939396685942
2020-04-20,56.450565184647644,117.98432068921144,57.60706720515526,104.46198808570824,53.14683865515701,110.99596496835409,65.2333796490952,181.45764684777436
2020-04-21,56.868729857481334,121.1296898942669,58.28936086879232,105.40582551095422,52.19354721885729,110.08382948257604,64.80883785509019,184.9902005287219
2020-04-22,54.6885176910291,116.9342428606692,58.42718456250747,105.25726557448007,53.2099067369602,113.95690034984989,65.4915294377849,186.3899671057779
2020-04-23,54.718930378031175,117.1361825455965,58.867446218714974,108.28252253785102,52.73501669521819,115.49328119596437,67.60105275514212,189.61866404957993
2020-04-24,55.443702608585994,114.92562561988504,57.715478484329886,108.7185714809468,53.41393952064174,116.95714449171945,70.23220992296324,190.40279721470424
2020-04-27,57.54516075541254,115.0395882256732,57.63062666467352,107.86524300317446,53.873591714625036,115.64368329003295,70.95043961009932,195.31323277898505
2020-04-28,57.199138486260104,121.58068574992127,56.285040291197305,108.6461191844125,55.158140151925224,113.79270349633363,68.86851312906482,193.5183872889941
2020-04-29,56.4899852618456,123.03100901732235,55.45310149819581,106.90843408517559,54.197073630497215,114.17921597987815,68.41959685659235,198.7918057497163
2020-04-30,56.17083005982006,126.14322182897143,53.28639272424765,107.26852156180577,54.77720554807979,113.62444611448618,68.13863506931449,197.4274880304594
2020-05-01,57.604744151185635,132.27922479552342,53.86180492324035,108.32200079250869,54.96071981709508,115.22879095597625,69.01574216498499,198.38647799493603
2020-05-04,58.33179743523927,136.28858400544422,56.13516688167867,109.17179150719156,54.50786744570962,116.97861324913357,69.43198125988303,195.5072120009644
2020-05-05,57.96629998260836,135.69624900867717,55.852118624617844,111.96212256254148,54.05262225181822,117.60626347331444,68.71343607226504,197.98834179353148
2020-05-06,58.93322264049599,132.6348915053081,57.31684057432173,117.14312049031273,54.48701720403252,119.67153190610854,67.15071285525862,199.3146655351676
2020-05-07,59.376671271410444,133.2774760642735,59.022435306401846,118.95375996045362,55.27552869615992,120.55833753137138,66.18944764765727,202.5861328260153
2020-05-08,60.9619736894787,132.34698727088292,57.76000705447561,121.75809805837837,55.574810634806084,119.39741215526068,65.1883997225447,197.89720483745248
2020-05-11,60.348923062912164,128.6370984888713,56.7982219172222,127.2870953354115,55.903382999411136,119.53412993510435,67.82646634979275,199.23042247885343
2020-05-12,60.239107434997834,130.0274450972178,58.31982478061183,125.83789002384461,55.70330003608118,120.30980949606679,67.0031318256883,201.43210391814844
2020-05-13,60.044083898152216,131.50422336160878,58.492483742349535,126.69413183109235,55.56303090055145,122.61738307767835,67.41296613125154,199.17162679888506
2020-05-14,58.434395679413896,137.34675926390187,57.12345010610121,126.32245447645163,55.102818965792224,123.58810490520695,69.1724015227918,201.7854542630585
2020-05-15,59.12997155267078,137.0101428207241,56.6082624254694,128.62112006288243,54.8878738327983,122.99169968742683,69.80058467580518,195.29610477487944
2020-05-18,59.788212597360065,138.60913436154053,57.41349168556561,129.78645164620394,55.65145389214144,125.42400828792786,68.46750467938983,195.7944286901585
2020-05-19,60.117130569435126,137.3432528132942,56.69728459533418,128.69875923370105,56.525143618581936,126.72961625621207,70.27953289004526,201.11909218147693
2020-05-20,60.13083558919812,140.73805718669192,53.51952950170652,129.3280254818857,55.6197699668371,130.41088855505976,71.16405474588636,201.60446071035315
2020-05-21,58.582510622448474,141.12738720633945,53.40755452881912,132.10405795690022,55.066566757288896,131.1560433077913,68.08357065802083,200.2114152308307
2020-05-22,58.356071163062936,138.2640425142187,53.391009574861116,129.97119720265724,54.682777953409314,129.54547344484624,70.27582911551023,200.9243484042253
2020-05-25,58.23055714682166,138.98461337420164,53.66837827450651,128.92580933722763,54.867181164398936,132.54433846792222,71.9630115204257,202.16608421110277
2020-05-26,57.51657999701786,140.94421862674744,55.42266326615509,127.57955112632474,53.630824981016126,131.8933894832867,72.84388638461638,205.9944820753363
2020-05-27,57.62244520006757,142.51207521285883,55.76459699218945,128.84726199824576,53.11244619351598,133.08626578964046,75.81289010198658,207.3691718268315
2020-05-28,58.445178918563215,146.57618672518538,56.34101808158957,132.01207840997986,52.168506368913306,134.0563219119131,77.59479174271004,210.85042641854463
2020-05-29,61.18537988818484,142.71400626935286,57.93061663086006,128.38947348426575,52.732163058937424,134.7329751644641,79.89224709222245,212.12988301661838
2020-06-01,61.75009651758635,140.85410018663117,58.23299312196341,129.18865465478027,52.93897999033922,134.94859383668955,82.09683256929668,210.5614244361919
2020-06-02,62.43274367927379,143.61248234382072,61.260847874000184,127.88730558676538,52.77995473493919,131.9639565968536,83.85769621852418,206.8061758029831
2020-06-03,62.66693381689593,142.11202185589465,59.863517401964515,130.54745491497096,52.11410335236705,130.4178401617481,80.95573591772047,208.98636156687127
2020-06-04,60.35928176754651,143.64659066898304,58.93208978834136,130.6679232323703,51.97043947478414,133.32245119279108,78.36688248302845,201.68343576277843
2020-06-05,60.6493433438672,136.79084755824948,60.022283267220246,131.55712743201744,51.72938766416889,134.81276578951278,80.20945570631565,196.9140276029466
2020-06-08,61.05654021534389,145.7176487995584,61.97822708418775,132.17451105851188,53.30979754636415,139.51317641383548,82.76733260615349,193.41421261662023
2020-06-09,64.69430203072825,145.65559185159566,62.01383813482511,135.17510859793816,54.39460612170216,137.79914308233333,81.88005323067509,196.51448641929173
2020-06-10,64.76914995231766,150.28379452879742,60.944620202759545,140.24314651577245,54.03263713813171,138.3264952536064,80.26626847228248,192.73326338641826
2020-06-11,65.54786493557172,149.99768188809566,63.60996212826805,138.35822820023935,54.4130242479916,141.49812213219138,81.11483975451932,195.0686973198972
2020-06-12,65.85103888398251,152.19234359209776,62.818650879357484,136.90178479094502,55.47430478263281,140.82802723271965,78.91244581418898,192.74418076627788
2020-06-15,64.5128122319871,158.0259018010215,63.60082232331892,138.25139710590574,55.104879108609154,140.34239411898847,78.9975053992989,193.17814569998353
2020-06-16,66.48245230925428,162.94930447998115,65.75710665541114,137.09725344820964,54.097730183525385,140.28962853415152,78.75903629145802,193.872347151254
2020-06-17,67.94050660148744,163.1138713748514,65.44651930781554,139.79143740417956,52.78029297841282,139.89568061064185,78.74766374869738,194.26241814678914
2020-06-18,69.48897888945913,163.52693137597433,64.87747825424978,142.89762621722411,54.086768643509565,141.69001320438105,82.38983243294817,193.1451845043052
2020-06-19,68.47321435142821,168.03805085173383,64.41106972715012,142.32161513403997,54.159235572344905,138.26594617428674,81.6356226179961,189.19213311899696
2020-06-22,70.95539327739435,177.58921828759256,66.0101512555162,141.25387417904534,54.6498115054289,142.4970327404126,82.12287642878435,190.14274070138487
2020-06-23,69.14944835134493,179.31860968282368,67.879249349924,141.29876767854995,54.38798575545876,140.9242712012021,80.1458679050646,192.71303405558072
2020-06-24,70.41486561978026,188.0269196834682,68.26847046656302,142.20005276764869,53.523784739419675,136.7589321156638,82.18813526192365,195.6928706335929
2020-06-25,74.18761755455633,188.06392704378035,71.43748419959377,143.58674228524293,52.833114474100256,137.3269781123556,82.25740089613022,196.84821373003476
2020-06-26,72.97072472111,193.0384181091076,71.84434408903248,139.0880566135832,51.931795738494216,137.09064454798994,84.78405477286226,198.5641178320307
2020-06-29,72.45484642255903,198.77809952123584,74.24562592283101,137.5907733242732,52.866398557876906,137.2921382299777,80.6073628347306,197.026736322829
2020-06-30,73.00414247516264,198.08015093620543,73.91063175228565,137.3498100707983,54.361344210789085,138.57152049089967,80.8906791113194,199.34904184117158
2020-07-01,72.58892590290066,195.91557437944212,78.07436555350006,136.24585498477273,54.6327556594427,140.59950373925076,81.51357427338876,201.5813397589325
2020-07-02,70.50375771539923,201.93145570080964,81.1610320537998,130.64327929548665,53.546221595041644,145.00081401020904,83.5389553325381,201.5471504071778
2020-07-03,70.99004147398402,200.68224388300712,81.33768890197732,127.31191829825296,54.20709829602401,144.02571353907715,82.7595099395231,202.6283680876893
2020-07-06,69.7135132564065,197.83902570015496,84.31073988398171,125.25309988859873,55.542575811751604,146.43182399620082,84.58880932306676,203.4726211776628
2020-07-07,70.81553906160619,195.95180510050892,87.298681672851,125.61254353167283,56.650288821233104,148.7250113075559,84.01276540830143,205.89392808518704
2020-07-08,69.76474663219739,194.72209839060994,90.71720788250624,125.32803747890277,56.87296573289435,143.08311166590158,84.58878286516342,201.75422372897324
2020-07-09,72.51957828353642,199.4642655080976,86.21657879573871,124.65241663725851,56.90965502968307,141.79341055881875,86.70998067323345,197.63357526543467
2020-07-10,71.66075186728834,202.82301940578634,88.011417891167,126.82866398027168,57.12603488594186,139.4858321656673,85.35199150577506,193.76120409499913
2020-07-13,71.53918194802141,207.1334989724391,89.50080311666537,129.04213164418778,58.49710596538454,141.08765204044266,87.15176743115806,193.2727279089517
2020-07-14,73.20506248782895,210.19457837616602,90.87514842178174,129.96000628383538,59.46597435859286,142.45940142384703,88.2116642937206,195.56883839563466
2020-07-15,71.61723545331114,208.60623315259656,91.7653327524868,130.82244820803868,59.36040521132774,143.8903068906294,87.98697329892208,189.43959618815887
2020-07-16,72.36155391493867,212.9544630595616,92.72372177949589,129.646055717832,59.231128992071675,143.80799933820003,87.11529565427908,190.59505337930074
2020-07-17,74.83241366836127,219.6671967553994,95.80411046863493,128.7284738859935,59.03505645923783,143.95775457087302,83.50658074580609,195.11124948860876
2020-07-20,72.58925652268734,223.7018257535523,97.41941353803558,125.81816710710295,58.289012932699116,144.51345573040942,83.75942195042508,196.86054817387347
2020-07-21,73.27528552005019,227.14691584651993,98.37061720367964,125.90652452616028,59.806056607617975,144.20992660135195,83.54915347038504,191.4061271232391
2020-07-22,74.08910358292599,224.5648771969947,101.32748507102366,128.08296313549718,59.31514728972154,146.6257856114949,85.12443511890001,193.88144846144542
2020-07-23,75.76270175608516,226.84823316172717,102.76518421974049,131.46224819872026,60.0412383885038,144.7493923103231,86.54002093987765,195.52396138550685
2020-07-24,74.10925452627559,224.0041523071829,104.43928753316013,131.56712983042712,59.66982227816344,143.5636687616638,88.992239006345,195.3505414227222
2020-07-27,72.35574384949682,225.11954147602074,109.25047964732028,133.2223741839298,59.476566240534915,144.46217174975686,91.5856236965796,196.81638812571097
2020-07-28,73.57650125855068,218.23585199530848,108.7515860008998,127.76271583812459,59.629702526048916,144.235451781206,98.38269509546768,193.32513969163887
2020-07-29,74.45372089871226,211.5996601836543,105.66809095225878,127.48003221658117,60.41208621407973,142.29937282811505,99.96608292609713,194.3712330931794
2020-07-30,75.26524647286882,211.87577389907023,106.3638160807196,127.15017605656729,60.42714352109823,144.12482695745481,98.55289218433578,196.7528086151915
2020-07-31,76.24450374061918,210.4863484513597,107.3968232793083,130.78323533405938,59.59140848990464,143.42738708188304,100.81664192308851,195.47557190193973
2020-08-03,75.20973964128505,211.2982479217582,109.2081461115324,131.69887767937158,59.63324920854387,141.53442163931035,104.45849592404277,194.119368596697
2020-08-04,75.69848789508158,210.99039224174,109.57432251227252,132.8344344579705,58.92540710892733,141.18446150520685,105.63275481714986,192.47192430990194
2020-08-05,76.29169783141715,211.44869160980744,111.50334414793852,133.86941909344986,60.40433101891116,139.21147478042585,100.77990658055263,191.12283336140976
2020-08-06,75.1986787072004,214.59870625402837,117.75797152940841,134.0623743819574,60.1770726111553,139.1795339682606,102.09121192190975,188.69804344920985
2020-08-07,78.38980443259645,212.73513527003044,119.95125832140229,137.4450537755893,59.5578093721279,138.42271448554308,100.75754032792064,186.48369137285246
2020-08-10,79.31583990106307,212.02889135002724,122.64932198864348,132.4736404709952,61.46328037664492,137.33141453479686,97.90723862597035,188.13457313081332
2020-08-11,77.34723756574512,219.13576126460245,122.42148523798015,132.8781689017796,62.21430392644877,136.26244373935066,98.38705848577833,183.00078315425404
2020-08-12,78.57188165930269,219.48107261375984,118.81206005678257,135.37510002590057,61.3463173059792,138.4763409423826,95.1624935983024,183.64551208783152
2020-08-13,76.99619267004935,218.94670337767838,112.92297498202231,131.37503527929044,60.59434644450693,139.33834770355415,97.38005444165094,185.26555347425148
2020-08-14,78.43638721807797,219.67431054207324,111.7464407461134,133.230178391812,61.078116745428915,135.57207618190583,99.02314736767087,181.36608948473676
2020-08-17,80.54459977698166,219.2257180922831,105.51365864650799,131.7027841742439,61.144841302788066,137.53044730608028,98.91292807983429,181.2518767502942
2020-08-18,79.20223364140688,216.1340536559298,106.8104364986961,132.02826660871406,62.03997940536213,138.71078490842936,97.79441373405325,178.7017717071813
2020-08-19,80.99087065169178,211.714388929703,106.01684455079611,130.47410057106538,61.40679965975368,139.7702160965172,97.47594294606829,182.05716283710026
2020-08-20,81.83885067858334,208.47779399329346,103.0587430925861,132.569607594131,62.12001331845445,141.8002435368244,95.38542663158059,181.56654653432136
2020-08-21,83.4325978399875,212.7958191305827,103.45771379986179,132.05265182796134,59.91998409242758,141.87935969346265,95.2994534923971,185.95412541033105
2020-08-24,87.03007250246309,210.16779521263177,101.87917206264552,133.93401063533116,59.79569539430578,143.3320339712875,89.41142927683013,189.99893937785552
2020-08-25,86.68111240156756,209.7683913399987,102.99058632301426,134.96256532050668,59.228949345361876,142.31235687849906,89.65688779030117,191.04630943476153
2020-08-26,85.36413967341507,213.31853986780104,104.69609423706403,133.34485083318697,58.82122196476478,144.28747384814307,89.95333734915415,197.70972963917038
2020-08-27,83.81218303025146,212.33371872435873,103.18341490524362,134.51082257733157,58.74774432120344,144.83681625729787,91.69725761722728,192.84677605569564
2020-08-28,82.42434233974303,215.61255168278097,102.74714278788926,133.17878621903284,59.84120924979806,141.69184032477685,92.37485500356169,197.42147067867833
2020-08-31,82.39900932377466,208.6289666921737,103.33483282065374,133.4105619506774,58.76000949098812,144.08637855564407,94.4343538327407,196.69220515343295
2020-09-01,83.1318852568622,208.33533593337123,100.23862515377739,132.85140839229737,56.7262161117787,143.83494579879707,95.6457893774229,196.41058698160322
2020-09-02,83.75338641980156,209.01110297766937,100.81177247113648,134.85917519749378,55.806568895629965,143.2635610412481,97.90276073921237,195.0780519358966
2020-09-03,85.39385733012988,209.4326759512108,97.73798657042838,136.12138183213744,56.74165261990171,142.29435166851536,103.62664586136206,190.66819814514764
2020-09-04,85.53688610715604,202.13263303683232,99.05137370679712,136.15170163621934,55.270736717979744,141.49859077160357,104.66643851882979,192.5193541761855
2020-09-07,88.39096447169527,207.78757940901923,98.20136066993707,134.75517964700595,54.78687807066291,142.06340013473957,105.17325246118287,188.81215832732173
2020-09-08,87.99907769976177,204.19392059262208,95.19523272956826,132.11538252783126,55.544584067529364,139.8637160745541,108.00333080583636,187.1391433734925
2020-09-09,93.38749095365019,206.00690803151377,94.075036566139,132.49650745383943,55.514699343019714,136.39784529050414,106.97649537352407,185.6134951641597
2020-09-10,94.8026448853437,206.35364870836466,93.05556634592877,131.25072645570683,56.53928601368737,134.11809329906404,106.78089098510289,188.68065848145739
2020-09-11,93.14657754996435,211.2214376033946,95.33538332706638,127.40066321520231,54.72089763434858,134.97979479686606,107.85462969365378,188.57054684883417
2020-09-14,91.08144843195838,221.70492589661492,95.79344761902048,124.78051939743834,54.461032468953995,134.67291148068668,108.11205514183516,181.30970905293523
2020-09-15,92.17472474466337,215.74547927500956,93.87316828129087,128.1156893814805,55.64782877495266,137.1143361319517,108.35938811664991,178.8095645127135
2020-09-16,91.84959753967972,212.99080456051706,97.37196412030531,126.85434731556684,54.66657497639115,137.01545703251898,110.59037715710377,174.44676771730897
2020-09-17,93.41994090171231,214.19803034334961,98.81062051080683,129.14139040893392,55.59338021993736,138.90595110029943,106.55166572130946,175.9531070807525
2020-09-18,94.52230709987415,209.31220829725996,98.17753803756128,128.49670239267635,55.40579588382966,137.4102710745548,111.40293647909539,172.7277038570562
2020-09-21,94.50214103130345,213.2296859348927,94.91880086164603,131.13699196717428,55.812634891756694,136.49720523963342,112.68222666249902,171.15620466699954
2020-09-22,92.87286997883295,217.50752850855974,94.12632424349941,133.67959530129343,56.96412411018529,136.5613380207844,111.77940556753205,176.05137916957685
2020-09-23,89.90671947063275,220.51257254016258,93.76306963908222,132.0090226383453,57.37849275902569,136.28354885327946,115.87174068068435,177.94985645631428
2020-09-24,89.14840663457343,221.99281500979376,94.61732384961752,127.90442320050732,56.8584618652072,135.80268867946486,116.22762913448209,174.7399697061699
2020-09-25,90.9518488010799,229.01700724207961,95.97524393067913,124.10069377830895,57.39235312382079,133.9508326270514,116.6520248637515,177.15068454806328
2020-09-28,91.50655969390215,223.53987678353957,97.77351956018224,122.58364987224432,56.80741186044138,130.5951590012917,116.19360323711923,175.22150176177053
2020-09-29,89.12580019974266,224.19794170030573,94.40422256729529,126.37742217909843,57.07842269851828,131.95514113474763,120.03762591811284,177.6318553438329
2020-09-30,89.58915358246142,220.89198014678473,94.9309197319568,125.63751933959782,55.95782132081241,133.09333682926203,120.10819954972561,176.56569588644308
2020-10-01,90.47302863646846,225.54972960699473,94.69174273560996,126.0192298582214,56.0060759980426,131.828358229813,118.72797611991626,173.9586677790787
